type_id,vehicle_class,connectivity_type,powertrain_type,automation_type,fuel_type,vintage_type,ev_features_id,operating_cost_per_mile
7196,7,0,4,2,3,1,,0.18
7197,7,0,4,2,3,2,,0.18
7198,7,0,1,2,2,0,,0.18
7199,7,0,1,2,2,1,,0.18
7200,7,0,1,2,2,2,,0.18
7201,7,0,1,2,1,0,,0.18
7202,7,0,1,2,1,1,,0.18
7203,7,0,1,2,1,2,,0.18
7204,7,0,1,2,0,0,,0.18
7205,7,0,1,2,0,1,,0.18
7206,7,0,1,2,0,2,,0.18
7207,7,0,5,2,2,0,,0.18
7208,7,0,5,2,2,1,,0.18
7209,7,0,5,2,2,2,,0.18
7210,7,0,5,2,1,0,,0.18
7211,7,0,5,2,1,1,,0.18
7212,7,0,5,2,1,2,,0.18
7213,7,0,5,2,0,0,,0.18
7214,7,0,5,2,0,1,,0.18
7215,7,0,5,2,0,2,,0.18
7216,7,0,2,2,2,0,,0.18
7217,7,0,2,2,2,1,,0.18
7218,7,0,2,2,2,2,,0.18
7219,7,0,2,2,1,0,,0.18
7220,7,0,2,2,1,1,,0.18
7221,7,0,2,2,1,2,,0.18
7222,7,0,2,2,0,0,,0.18
7223,7,0,2,2,0,1,,0.18
7224,7,0,2,2,0,2,,0.18
7225,7,1,3,2,4,0,14,0.18
7226,7,1,3,2,4,1,56,0.18
7227,7,1,3,2,4,2,80,0.18
7228,7,1,6,2,4,0,14,0.18
7229,7,1,6,2,4,1,56,0.18
7230,7,1,6,2,4,2,80,0.18
7231,7,1,0,2,2,0,,0.18
7232,7,1,0,2,2,1,,0.18
7233,7,1,0,2,2,2,,0.18
7234,7,1,0,2,1,0,,0.18
7235,7,1,0,2,1,1,,0.18
7236,7,1,0,2,1,2,,0.18
7237,7,1,0,2,0,0,,0.18
7238,7,1,0,2,0,1,,0.18
7239,7,1,0,2,0,2,,0.18
7240,7,1,4,2,3,0,,0.18
7241,7,1,4,2,3,1,,0.18
7242,7,1,4,2,3,2,,0.18
7243,7,1,1,2,2,0,,0.18
7244,7,1,1,2,2,1,,0.18
7245,7,1,1,2,2,2,,0.18
7246,7,1,1,2,1,0,,0.18
7247,7,1,1,2,1,1,,0.18
7248,7,1,1,2,1,2,,0.18
7249,7,1,1,2,0,0,,0.18
7250,7,1,1,2,0,1,,0.18
7251,7,1,1,2,0,2,,0.18
7252,7,1,5,2,2,0,,0.18
7253,7,1,5,2,2,1,,0.18
7254,7,1,5,2,2,2,,0.18
7255,7,1,5,2,1,0,,0.18
7256,7,1,5,2,1,1,,0.18
7257,7,1,5,2,1,2,,0.18
7258,7,1,5,2,0,0,,0.18
7259,7,1,5,2,0,1,,0.18
7260,7,1,5,2,0,2,,0.18
7261,7,1,2,2,2,0,,0.18
7262,7,1,2,2,2,1,,0.18
7263,7,1,2,2,2,2,,0.18
7264,7,1,2,2,1,0,,0.18
7265,7,1,2,2,1,1,,0.18
7266,7,1,2,2,1,2,,0.18
7267,7,1,2,2,0,0,,0.18
7268,7,1,2,2,0,1,,0.18
7269,7,1,2,2,0,2,,0.18
8000,8,0,3,0,4,0,12,0.18
8001,8,0,3,0,4,1,54,0.18
8002,8,0,3,0,4,2,78,0.18
8003,8,0,6,0,4,0,12,0.18
8004,8,0,6,0,4,1,54,0.18
8005,8,0,6,0,4,2,78,0.18
8006,8,0,0,0,2,0,,0.18
8007,8,0,0,0,2,1,,0.18
8008,8,0,0,0,2,2,,0.18
8009,8,0,0,0,1,0,,0.18
8010,8,0,0,0,1,1,,0.18
8011,8,0,0,0,1,2,,0.18
8012,8,0,0,0,0,0,,0.18
8013,8,0,0,0,0,1,,0.18
8014,8,0,0,0,0,2,,0.18
8015,8,0,4,0,3,0,,0.18
8016,8,0,4,0,3,1,,0.18
8017,8,0,4,0,3,2,,0.18
8018,8,0,1,0,2,0,,0.18
8019,8,0,1,0,2,1,,0.18
8020,8,0,1,0,2,2,,0.18
8021,8,0,1,0,1,0,,0.18
8022,8,0,1,0,1,1,,0.18
8023,8,0,1,0,1,2,,0.18
8024,8,0,1,0,0,0,,0.18
8025,8,0,1,0,0,1,,0.18
8026,8,0,1,0,0,2,,0.18
8027,8,0,5,0,2,0,,0.18
8028,8,0,5,0,2,1,,0.18
8029,8,0,5,0,2,2,,0.18
8030,8,0,5,0,1,0,,0.18
8031,8,0,5,0,1,1,,0.18
8032,8,0,5,0,1,2,,0.18
8033,8,0,5,0,0,0,,0.18
8034,8,0,5,0,0,1,,0.18
8035,8,0,5,0,0,2,,0.18
8036,8,0,2,0,2,0,,0.18
8037,8,0,2,0,2,1,,0.18
8038,8,0,2,0,2,2,,0.18
8039,8,0,2,0,1,0,,0.18
8040,8,0,2,0,1,1,,0.18
8041,8,0,2,0,1,2,,0.18
8042,8,0,2,0,0,0,,0.18
8043,8,0,2,0,0,1,,0.18
8044,8,0,2,0,0,2,,0.18
8045,8,1,3,0,4,0,12,0.18
8046,8,1,3,0,4,1,54,0.18
8047,8,1,3,0,4,2,78,0.18
8048,8,1,6,0,4,0,12,0.18
8049,8,1,6,0,4,1,54,0.18
8050,8,1,6,0,4,2,78,0.18
8051,8,1,0,0,2,0,,0.18
8052,8,1,0,0,2,1,,0.18
8053,8,1,0,0,2,2,,0.18
8054,8,1,0,0,1,0,,0.18
8055,8,1,0,0,1,1,,0.18
8056,8,1,0,0,1,2,,0.18
8057,8,1,0,0,0,0,,0.18
8058,8,1,0,0,0,1,,0.18
8059,8,1,0,0,0,2,,0.18
8060,8,1,4,0,3,0,,0.18
8061,8,1,4,0,3,1,,0.18
8062,8,1,4,0,3,2,,0.18
8063,8,1,1,0,2,0,,0.18
8064,8,1,1,0,2,1,,0.18
8065,8,1,1,0,2,2,,0.18
8066,8,1,1,0,1,0,,0.18
8067,8,1,1,0,1,1,,0.18
8068,8,1,1,0,1,2,,0.18
8069,8,1,1,0,0,0,,0.18
8070,8,1,1,0,0,1,,0.18
8071,8,1,1,0,0,2,,0.18
8072,8,1,5,0,2,0,,0.18
8073,8,1,5,0,2,1,,0.18
8074,8,1,5,0,2,2,,0.18
8075,8,1,5,0,1,0,,0.18
8076,8,1,5,0,1,1,,0.18
8077,8,1,5,0,1,2,,0.18
8078,8,1,5,0,0,0,,0.18
8079,8,1,5,0,0,1,,0.18
8080,8,1,5,0,0,2,,0.18
8081,8,1,2,0,2,0,,0.18
8082,8,1,2,0,2,1,,0.18
8083,8,1,2,0,2,2,,0.18
8084,8,1,2,0,1,0,,0.18
8085,8,1,2,0,1,1,,0.18
8086,8,1,2,0,1,2,,0.18
8087,8,1,2,0,0,0,,0.18
8088,8,1,2,0,0,1,,0.18
8089,8,1,2,0,0,2,,0.18
8090,8,0,3,1,4,0,10,0.18
8091,8,0,3,1,4,1,52,0.18
8092,8,0,3,1,4,2,76,0.18
8093,8,0,6,1,4,0,10,0.18
8094,8,0,6,1,4,1,52,0.18
8095,8,0,6,1,4,2,76,0.18
8096,8,0,0,1,2,0,,0.18
8097,8,0,0,1,2,1,,0.18
8098,8,0,0,1,2,2,,0.18
8099,8,0,0,1,1,0,,0.18
8100,8,0,0,1,1,1,,0.18
8101,8,0,0,1,1,2,,0.18
8102,8,0,0,1,0,0,,0.18
8103,8,0,0,1,0,1,,0.18
8104,8,0,0,1,0,2,,0.18
8105,8,0,4,1,3,0,,0.18
8106,8,0,4,1,3,1,,0.18
8107,8,0,4,1,3,2,,0.18
8108,8,0,1,1,2,0,,0.18
8109,8,0,1,1,2,1,,0.18
8110,8,0,1,1,2,2,,0.18
8111,8,0,1,1,1,0,,0.18
8112,8,0,1,1,1,1,,0.18
8113,8,0,1,1,1,2,,0.18
8114,8,0,1,1,0,0,,0.18
8115,8,0,1,1,0,1,,0.18
8116,8,0,1,1,0,2,,0.18
8117,8,0,5,1,2,0,,0.18
8118,8,0,5,1,2,1,,0.18
8119,8,0,5,1,2,2,,0.18
8120,8,0,5,1,1,0,,0.18
8121,8,0,5,1,1,1,,0.18
8122,8,0,5,1,1,2,,0.18
8123,8,0,5,1,0,0,,0.18
8124,8,0,5,1,0,1,,0.18
8125,8,0,5,1,0,2,,0.18
8126,8,0,2,1,2,0,,0.18
8127,8,0,2,1,2,1,,0.18
8128,8,0,2,1,2,2,,0.18
8129,8,0,2,1,1,0,,0.18
8130,8,0,2,1,1,1,,0.18
8131,8,0,2,1,1,2,,0.18
8132,8,0,2,1,0,0,,0.18
8133,8,0,2,1,0,1,,0.18
8134,8,0,2,1,0,2,,0.18
8135,8,1,3,1,4,0,10,0.18
8136,8,1,3,1,4,1,52,0.18
8137,8,1,3,1,4,2,76,0.18
8138,8,1,6,1,4,0,10,0.18
8139,8,1,6,1,4,1,52,0.18
8140,8,1,6,1,4,2,76,0.18
8141,8,1,0,1,2,0,,0.18
8142,8,1,0,1,2,1,,0.18
8143,8,1,0,1,2,2,,0.18
8144,8,1,0,1,1,0,,0.18
8145,8,1,0,1,1,1,,0.18
8146,8,1,0,1,1,2,,0.18
8147,8,1,0,1,0,0,,0.18
8148,8,1,0,1,0,1,,0.18
8149,8,1,0,1,0,2,,0.18
8150,8,1,4,1,3,0,,0.18
8151,8,1,4,1,3,1,,0.18
8152,8,1,4,1,3,2,,0.18
8153,8,1,1,1,2,0,,0.18
8154,8,1,1,1,2,1,,0.18
8155,8,1,1,1,2,2,,0.18
8156,8,1,1,1,1,0,,0.18
8157,8,1,1,1,1,1,,0.18
8158,8,1,1,1,1,2,,0.18
8159,8,1,1,1,0,0,,0.18
8160,8,1,1,1,0,1,,0.18
8161,8,1,1,1,0,2,,0.18
8162,8,1,5,1,2,0,,0.18
8163,8,1,5,1,2,1,,0.18
8164,8,1,5,1,2,2,,0.18
8165,8,1,5,1,1,0,,0.18
8166,8,1,5,1,1,1,,0.18
8167,8,1,5,1,1,2,,0.18
8168,8,1,5,1,0,0,,0.18
8169,8,1,5,1,0,1,,0.18
8170,8,1,5,1,0,2,,0.18
8171,8,1,2,1,2,0,,0.18
8172,8,1,2,1,2,1,,0.18
8173,8,1,2,1,2,2,,0.18
8174,8,1,2,1,1,0,,0.18
8175,8,1,2,1,1,1,,0.18
8176,8,1,2,1,1,2,,0.18
8177,8,1,2,1,0,0,,0.18
8178,8,1,2,1,0,1,,0.18
8179,8,1,2,1,0,2,,0.18
8180,8,0,3,2,4,0,11,0.18
8181,8,0,3,2,4,1,53,0.18
8182,8,0,3,2,4,2,77,0.18
8183,8,0,6,2,4,0,11,0.18
8184,8,0,6,2,4,1,53,0.18
8185,8,0,6,2,4,2,77,0.18
8186,8,0,0,2,2,0,,0.18
8187,8,0,0,2,2,1,,0.18
8188,8,0,0,2,2,2,,0.18
8189,8,0,0,2,1,0,,0.18
8190,8,0,0,2,1,1,,0.18
8191,8,0,0,2,1,2,,0.18
8192,8,0,0,2,0,0,,0.18
8193,8,0,0,2,0,1,,0.18
8194,8,0,0,2,0,2,,0.18
8195,8,0,4,2,3,0,,0.18
8196,8,0,4,2,3,1,,0.18
8197,8,0,4,2,3,2,,0.18
8198,8,0,1,2,2,0,,0.18
8199,8,0,1,2,2,1,,0.18
8200,8,0,1,2,2,2,,0.18
8201,8,0,1,2,1,0,,0.18
8202,8,0,1,2,1,1,,0.18
8203,8,0,1,2,1,2,,0.18
8204,8,0,1,2,0,0,,0.18
8205,8,0,1,2,0,1,,0.18
8206,8,0,1,2,0,2,,0.18
8207,8,0,5,2,2,0,,0.18
8208,8,0,5,2,2,1,,0.18
8209,8,0,5,2,2,2,,0.18
8210,8,0,5,2,1,0,,0.18
8211,8,0,5,2,1,1,,0.18
8212,8,0,5,2,1,2,,0.18
8213,8,0,5,2,0,0,,0.18
8214,8,0,5,2,0,1,,0.18
8215,8,0,5,2,0,2,,0.18
8216,8,0,2,2,2,0,,0.18
8217,8,0,2,2,2,1,,0.18
8218,8,0,2,2,2,2,,0.18
8219,8,0,2,2,1,0,,0.18
8220,8,0,2,2,1,1,,0.18
8221,8,0,2,2,1,2,,0.18
8222,8,0,2,2,0,0,,0.18
8223,8,0,2,2,0,1,,0.18
8224,8,0,2,2,0,2,,0.18
8225,8,1,3,2,4,0,11,0.18
8226,8,1,3,2,4,1,53,0.18
8227,8,1,3,2,4,2,77,0.18
8228,8,1,6,2,4,0,11,0.18
8229,8,1,6,2,4,1,53,0.18
8230,8,1,6,2,4,2,77,0.18
8231,8,1,0,2,2,0,,0.18
8232,8,1,0,2,2,1,,0.18
8233,8,1,0,2,2,2,,0.18
8234,8,1,0,2,1,0,,0.18
8235,8,1,0,2,1,1,,0.18
8236,8,1,0,2,1,2,,0.18
8237,8,1,0,2,0,0,,0.18
8238,8,1,0,2,0,1,,0.18
8239,8,1,0,2,0,2,,0.18
8240,8,1,4,2,3,0,,0.18
8241,8,1,4,2,3,1,,0.18
8242,8,1,4,2,3,2,,0.18
8243,8,1,1,2,2,0,,0.18
8244,8,1,1,2,2,1,,0.18
8245,8,1,1,2,2,2,,0.18
8246,8,1,1,2,1,0,,0.18
8247,8,1,1,2,1,1,,0.18
8248,8,1,1,2,1,2,,0.18
8249,8,1,1,2,0,0,,0.18
8250,8,1,1,2,0,1,,0.18
8251,8,1,1,2,0,2,,0.18
8252,8,1,5,2,2,0,,0.18
8253,8,1,5,2,2,1,,0.18
8254,8,1,5,2,2,2,,0.18
8255,8,1,5,2,1,0,,0.18
8256,8,1,5,2,1,1,,0.18
8257,8,1,5,2,1,2,,0.18
8258,8,1,5,2,0,0,,0.18
8259,8,1,5,2,0,1,,0.18
8260,8,1,5,2,0,2,,0.18
8261,8,1,2,2,2,0,,0.18
8262,8,1,2,2,2,1,,0.18
8263,8,1,2,2,2,2,,0.18
8264,8,1,2,2,1,0,,0.18
8265,8,1,2,2,1,1,,0.18
8266,8,1,2,2,1,2,,0.18
8267,8,1,2,2,0,0,,0.18
8268,8,1,2,2,0,1,,0.18
8269,8,1,2,2,0,2,,0.18
9000,9,0,3,0,4,0,30,0.18
9001,9,0,3,0,4,1,30,0.18
9002,9,0,3,0,4,2,30,0.18
9003,9,0,6,0,4,0,30,0.18
9004,9,0,6,0,4,1,30,0.18
9005,9,0,6,0,4,2,30,0.18
9006,9,0,0,0,2,0,,0.18
9007,9,0,0,0,2,1,,0.18
9008,9,0,0,0,2,2,,0.18
9009,9,0,0,0,1,0,,0.18
9010,9,0,0,0,1,1,,0.18
9011,9,0,0,0,1,2,,0.18
9012,9,0,0,0,0,0,,0.18
9013,9,0,0,0,0,1,,0.18
9014,9,0,0,0,0,2,,0.18
9015,9,0,4,0,3,0,,0.18
9016,9,0,4,0,3,1,,0.18
9017,9,0,4,0,3,2,,0.18
9018,9,0,1,0,2,0,,0.18
9019,9,0,1,0,2,1,,0.18
9020,9,0,1,0,2,2,,0.18
9021,9,0,1,0,1,0,,0.18
9022,9,0,1,0,1,1,,0.18
9023,9,0,1,0,1,2,,0.18
9024,9,0,1,0,0,0,,0.18
9025,9,0,1,0,0,1,,0.18
9026,9,0,1,0,0,2,,0.18
9027,9,0,5,0,2,0,,0.18
9028,9,0,5,0,2,1,,0.18
9029,9,0,5,0,2,2,,0.18
9030,9,0,5,0,1,0,,0.18
9031,9,0,5,0,1,1,,0.18
9032,9,0,5,0,1,2,,0.18
9033,9,0,5,0,0,0,,0.18
9034,9,0,5,0,0,1,,0.18
9035,9,0,5,0,0,2,,0.18
9036,9,0,2,0,2,0,,0.18
9037,9,0,2,0,2,1,,0.18
9038,9,0,2,0,2,2,,0.18
9039,9,0,2,0,1,0,,0.18
9040,9,0,2,0,1,1,,0.18
9041,9,0,2,0,1,2,,0.18
9042,9,0,2,0,0,0,,0.18
9043,9,0,2,0,0,1,,0.18
9044,9,0,2,0,0,2,,0.18
9045,9,1,3,0,4,0,30,0.18
9046,9,1,3,0,4,1,30,0.18
9047,9,1,3,0,4,2,30,0.18
9048,9,1,6,0,4,0,30,0.18
9049,9,1,6,0,4,1,30,0.18
9050,9,1,6,0,4,2,30,0.18
9051,9,1,0,0,2,0,,0.18
9052,9,1,0,0,2,1,,0.18
9053,9,1,0,0,2,2,,0.18
9054,9,1,0,0,1,0,,0.18
9055,9,1,0,0,1,1,,0.18
9056,9,1,0,0,1,2,,0.18
9057,9,1,0,0,0,0,,0.18
9058,9,1,0,0,0,1,,0.18
9059,9,1,0,0,0,2,,0.18
9060,9,1,4,0,3,0,,0.18
9061,9,1,4,0,3,1,,0.18
9062,9,1,4,0,3,2,,0.18
9063,9,1,1,0,2,0,,0.18
9064,9,1,1,0,2,1,,0.18
9065,9,1,1,0,2,2,,0.18
9066,9,1,1,0,1,0,,0.18
9067,9,1,1,0,1,1,,0.18
9068,9,1,1,0,1,2,,0.18
9069,9,1,1,0,0,0,,0.18
9070,9,1,1,0,0,1,,0.18
9071,9,1,1,0,0,2,,0.18
9072,9,1,5,0,2,0,,0.18
9073,9,1,5,0,2,1,,0.18
9074,9,1,5,0,2,2,,0.18
9075,9,1,5,0,1,0,,0.18
9076,9,1,5,0,1,1,,0.18
9077,9,1,5,0,1,2,,0.18
9078,9,1,5,0,0,0,,0.18
9079,9,1,5,0,0,1,,0.18
9080,9,1,5,0,0,2,,0.18
9081,9,1,2,0,2,0,,0.18
9082,9,1,2,0,2,1,,0.18
9083,9,1,2,0,2,2,,0.18
9084,9,1,2,0,1,0,,0.18
9085,9,1,2,0,1,1,,0.18
9086,9,1,2,0,1,2,,0.18
9087,9,1,2,0,0,0,,0.18
9088,9,1,2,0,0,1,,0.18
9089,9,1,2,0,0,2,,0.18
9090,9,0,3,1,4,0,28,0.18
9091,9,0,3,1,4,1,28,0.18
9092,9,0,3,1,4,2,28,0.18
9093,9,0,6,1,4,0,28,0.18
9094,9,0,6,1,4,1,28,0.18
9095,9,0,6,1,4,2,28,0.18
9096,9,0,0,1,2,0,,0.18
9097,9,0,0,1,2,1,,0.18
9098,9,0,0,1,2,2,,0.18
9099,9,0,0,1,1,0,,0.18
9100,9,0,0,1,1,1,,0.18
9101,9,0,0,1,1,2,,0.18
9102,9,0,0,1,0,0,,0.18
9103,9,0,0,1,0,1,,0.18
9104,9,0,0,1,0,2,,0.18
9105,9,0,4,1,3,0,,0.18
9106,9,0,4,1,3,1,,0.18
9107,9,0,4,1,3,2,,0.18
9108,9,0,1,1,2,0,,0.18
9109,9,0,1,1,2,1,,0.18
9110,9,0,1,1,2,2,,0.18
9111,9,0,1,1,1,0,,0.18
9112,9,0,1,1,1,1,,0.18
9113,9,0,1,1,1,2,,0.18
9114,9,0,1,1,0,0,,0.18
9115,9,0,1,1,0,1,,0.18
9116,9,0,1,1,0,2,,0.18
9117,9,0,5,1,2,0,,0.18
9118,9,0,5,1,2,1,,0.18
9119,9,0,5,1,2,2,,0.18
9120,9,0,5,1,1,0,,0.18
9121,9,0,5,1,1,1,,0.18
9122,9,0,5,1,1,2,,0.18
9123,9,0,5,1,0,0,,0.18
9124,9,0,5,1,0,1,,0.18
9125,9,0,5,1,0,2,,0.18
9126,9,0,2,1,2,0,,0.18
9127,9,0,2,1,2,1,,0.18
9128,9,0,2,1,2,2,,0.18
9129,9,0,2,1,1,0,,0.18
9130,9,0,2,1,1,1,,0.18
9131,9,0,2,1,1,2,,0.18
9132,9,0,2,1,0,0,,0.18
9133,9,0,2,1,0,1,,0.18
9134,9,0,2,1,0,2,,0.18
9135,9,1,3,1,4,0,28,0.18
9136,9,1,3,1,4,1,28,0.18
9137,9,1,3,1,4,2,28,0.18
9138,9,1,6,1,4,0,28,0.18
9139,9,1,6,1,4,1,28,0.18
9140,9,1,6,1,4,2,28,0.18
9141,9,1,0,1,2,0,,0.18
9142,9,1,0,1,2,1,,0.18
9143,9,1,0,1,2,2,,0.18
9144,9,1,0,1,1,0,,0.18
9145,9,1,0,1,1,1,,0.18
9146,9,1,0,1,1,2,,0.18
9147,9,1,0,1,0,0,,0.18
9148,9,1,0,1,0,1,,0.18
9149,9,1,0,1,0,2,,0.18
9150,9,1,4,1,3,0,,0.18
9151,9,1,4,1,3,1,,0.18
9152,9,1,4,1,3,2,,0.18
9153,9,1,1,1,2,0,,0.18
9154,9,1,1,1,2,1,,0.18
9155,9,1,1,1,2,2,,0.18
9156,9,1,1,1,1,0,,0.18
9157,9,1,1,1,1,1,,0.18
9158,9,1,1,1,1,2,,0.18
9159,9,1,1,1,0,0,,0.18
9160,9,1,1,1,0,1,,0.18
9161,9,1,1,1,0,2,,0.18
9162,9,1,5,1,2,0,,0.18
9163,9,1,5,1,2,1,,0.18
9164,9,1,5,1,2,2,,0.18
9165,9,1,5,1,1,0,,0.18
9166,9,1,5,1,1,1,,0.18
9167,9,1,5,1,1,2,,0.18
9168,9,1,5,1,0,0,,0.18
9169,9,1,5,1,0,1,,0.18
9170,9,1,5,1,0,2,,0.18
9171,9,1,2,1,2,0,,0.18
9172,9,1,2,1,2,1,,0.18
9173,9,1,2,1,2,2,,0.18
9174,9,1,2,1,1,0,,0.18
9175,9,1,2,1,1,1,,0.18
9176,9,1,2,1,1,2,,0.18
9177,9,1,2,1,0,0,,0.18
9178,9,1,2,1,0,1,,0.18
9179,9,1,2,1,0,2,,0.18
9180,9,0,3,2,4,0,29,0.18
9181,9,0,3,2,4,1,29,0.18
9182,9,0,3,2,4,2,29,0.18
9183,9,0,6,2,4,0,29,0.18
9184,9,0,6,2,4,1,29,0.18
9185,9,0,6,2,4,2,29,0.18
9186,9,0,0,2,2,0,,0.18
9187,9,0,0,2,2,1,,0.18
9188,9,0,0,2,2,2,,0.18
9189,9,0,0,2,1,0,,0.18
9190,9,0,0,2,1,1,,0.18
9191,9,0,0,2,1,2,,0.18
9192,9,0,0,2,0,0,,0.18
9193,9,0,0,2,0,1,,0.18
9194,9,0,0,2,0,2,,0.18
9195,9,0,4,2,3,0,,0.18
9196,9,0,4,2,3,1,,0.18
9197,9,0,4,2,3,2,,0.18
9198,9,0,1,2,2,0,,0.18
9199,9,0,1,2,2,1,,0.18
9200,9,0,1,2,2,2,,0.18
9201,9,0,1,2,1,0,,0.18
9202,9,0,1,2,1,1,,0.18
9203,9,0,1,2,1,2,,0.18
9204,9,0,1,2,0,0,,0.18
9205,9,0,1,2,0,1,,0.18
9206,9,0,1,2,0,2,,0.18
9207,9,0,5,2,2,0,,0.18
9208,9,0,5,2,2,1,,0.18
9209,9,0,5,2,2,2,,0.18
9210,9,0,5,2,1,0,,0.18
9211,9,0,5,2,1,1,,0.18
9212,9,0,5,2,1,2,,0.18
9213,9,0,5,2,0,0,,0.18
9214,9,0,5,2,0,1,,0.18
9215,9,0,5,2,0,2,,0.18
9216,9,0,2,2,2,0,,0.18
9217,9,0,2,2,2,1,,0.18
9218,9,0,2,2,2,2,,0.18
9219,9,0,2,2,1,0,,0.18
9220,9,0,2,2,1,1,,0.18
9221,9,0,2,2,1,2,,0.18
9222,9,0,2,2,0,0,,0.18
9223,9,0,2,2,0,1,,0.18
9224,9,0,2,2,0,2,,0.18
9225,9,1,3,2,4,0,29,0.18
9226,9,1,3,2,4,1,29,0.18
9227,9,1,3,2,4,2,29,0.18
9228,9,1,6,2,4,0,29,0.18
9229,9,1,6,2,4,1,29,0.18
9230,9,1,6,2,4,2,29,0.18
9231,9,1,0,2,2,0,,0.18
9232,9,1,0,2,2,1,,0.18
9233,9,1,0,2,2,2,,0.18
9234,9,1,0,2,1,0,,0.18
9235,9,1,0,2,1,1,,0.18
9236,9,1,0,2,1,2,,0.18
9237,9,1,0,2,0,0,,0.18
9238,9,1,0,2,0,1,,0.18
9239,9,1,0,2,0,2,,0.18
9240,9,1,4,2,3,0,,0.18
9241,9,1,4,2,3,1,,0.18
9242,9,1,4,2,3,2,,0.18
9243,9,1,1,2,2,0,,0.18
9244,9,1,1,2,2,1,,0.18
9245,9,1,1,2,2,2,,0.18
9246,9,1,1,2,1,0,,0.18
9247,9,1,1,2,1,1,,0.18
9248,9,1,1,2,1,2,,0.18
9249,9,1,1,2,0,0,,0.18
9250,9,1,1,2,0,1,,0.18
9251,9,1,1,2,0,2,,0.18
9252,9,1,5,2,2,0,,0.18
9253,9,1,5,2,2,1,,0.18
9254,9,1,5,2,2,2,,0.18
9255,9,1,5,2,1,0,,0.18
9256,9,1,5,2,1,1,,0.18
9257,9,1,5,2,1,2,,0.18
9258,9,1,5,2,0,0,,0.18
9259,9,1,5,2,0,1,,0.18
9260,9,1,5,2,0,2,,0.18
9261,9,1,2,2,2,0,,0.18
9262,9,1,2,2,2,1,,0.18
9263,9,1,2,2,2,2,,0.18
9264,9,1,2,2,1,0,,0.18
9265,9,1,2,2,1,1,,0.18
9266,9,1,2,2,1,2,,0.18
9267,9,1,2,2,0,0,,0.18
9268,9,1,2,2,0,1,,0.18
9269,9,1,2,2,0,2,,0.18
10000,10,0,3,0,4,0,27,0.18
10001,10,0,3,0,4,1,27,0.18
10002,10,0,3,0,4,2,27,0.18
10003,10,0,6,0,4,0,27,0.18
10004,10,0,6,0,4,1,27,0.18
10005,10,0,6,0,4,2,27,0.18
10006,10,0,0,0,2,0,,0.18
10007,10,0,0,0,2,1,,0.18
10008,10,0,0,0,2,2,,0.18
10009,10,0,0,0,1,0,,0.18
10010,10,0,0,0,1,1,,0.18
10011,10,0,0,0,1,2,,0.18
10012,10,0,0,0,0,0,,0.18
10013,10,0,0,0,0,1,,0.18
10014,10,0,0,0,0,2,,0.18
10015,10,0,4,0,3,0,,0.18
10016,10,0,4,0,3,1,,0.18
10017,10,0,4,0,3,2,,0.18
10018,10,0,1,0,2,0,,0.18
10019,10,0,1,0,2,1,,0.18
10020,10,0,1,0,2,2,,0.18
10021,10,0,1,0,1,0,,0.18
10022,10,0,1,0,1,1,,0.18
10023,10,0,1,0,1,2,,0.18
10024,10,0,1,0,0,0,,0.18
10025,10,0,1,0,0,1,,0.18
10026,10,0,1,0,0,2,,0.18
10027,10,0,5,0,2,0,,0.18
10028,10,0,5,0,2,1,,0.18
10029,10,0,5,0,2,2,,0.18
10030,10,0,5,0,1,0,,0.18
10031,10,0,5,0,1,1,,0.18
10032,10,0,5,0,1,2,,0.18
10033,10,0,5,0,0,0,,0.18
10034,10,0,5,0,0,1,,0.18
10035,10,0,5,0,0,2,,0.18
10036,10,0,2,0,2,0,,0.18
10037,10,0,2,0,2,1,,0.18
10038,10,0,2,0,2,2,,0.18
10039,10,0,2,0,1,0,,0.18
10040,10,0,2,0,1,1,,0.18
10041,10,0,2,0,1,2,,0.18
10042,10,0,2,0,0,0,,0.18
10043,10,0,2,0,0,1,,0.18
10044,10,0,2,0,0,2,,0.18
10045,10,1,3,0,4,0,27,0.18
10046,10,1,3,0,4,1,27,0.18
10047,10,1,3,0,4,2,27,0.18
10048,10,1,6,0,4,0,27,0.18
10049,10,1,6,0,4,1,27,0.18
10050,10,1,6,0,4,2,27,0.18
10051,10,1,0,0,2,0,,0.18
10052,10,1,0,0,2,1,,0.18
10053,10,1,0,0,2,2,,0.18
10054,10,1,0,0,1,0,,0.18
10055,10,1,0,0,1,1,,0.18
10056,10,1,0,0,1,2,,0.18
10057,10,1,0,0,0,0,,0.18
10058,10,1,0,0,0,1,,0.18
10059,10,1,0,0,0,2,,0.18
10060,10,1,4,0,3,0,,0.18
10061,10,1,4,0,3,1,,0.18
10062,10,1,4,0,3,2,,0.18
10063,10,1,1,0,2,0,,0.18
10064,10,1,1,0,2,1,,0.18
10065,10,1,1,0,2,2,,0.18
10066,10,1,1,0,1,0,,0.18
10067,10,1,1,0,1,1,,0.18
10068,10,1,1,0,1,2,,0.18
10069,10,1,1,0,0,0,,0.18
10070,10,1,1,0,0,1,,0.18
10071,10,1,1,0,0,2,,0.18
10072,10,1,5,0,2,0,,0.18
10073,10,1,5,0,2,1,,0.18
10074,10,1,5,0,2,2,,0.18
10075,10,1,5,0,1,0,,0.18
10076,10,1,5,0,1,1,,0.18
10077,10,1,5,0,1,2,,0.18
